ATP	Glucose	ADP	Glc6P	Fru6P	Fru1,6BP	Fru2,6BP	DHAP	Gly3P	1,3BPG	NAD	NADH	Pi	3PG	2PG	PEP	PYR	LACin	PHP	SER	PSER	Ery4P	6PG	CIT	GLY	Glycogen_n+1	AMP	Xy5P	Glc1P	UDPG	UTP	PPi	UDP	Glycogen_n	GlucoseOut	LACout	SerineOut	GlycineOut	
0.164733	17.9513	0.854994	0.649286	0.230306	1.71839e-05	0.0043	0.00135021	4.10341e-05	3.39893e-07	1.38119	0.0088065	4	0.00382133	0.000569734	0.000942869	0.000666971	0.0004283	0.000847851	0.000163466	0.000150488	0.016	0.39	1.7	0.000465172	198.544	9.98027	0.016	12.0929	7.65406e-09	7.49555e-10	2.22695e-07	0.273	71.4561	20	1e-05	1e-05	1e-05	
0.141573	18.1682	0.771606	0.331506	0.126343	7.12287e-06	0.0043	0.00162741	6.26667e-05	2.67171e-07	1.38666	0.00333877	4	0.00234809	0.00036826	0.000610103	0.000686595	0.00118191	0.000411683	5.23075e-05	2.56593e-05	0.016	0.39	1.7	0.0003199	218.827	10.0868	0.016	5.95385	9.58005e-09	8.76441e-10	4.95258e-07	0.273	51.1726	20	1e-05	1e-05	1e-05	
0.128563	18.0051	0.751164	0.362905	0.164747	5.32877e-06	0.0043	0.000920139	2.56608e-05	1.70533e-07	1.38678	0.00322363	4	0.00183153	0.000322262	0.000468263	0.000634128	0.00075983	0.000451789	6.73574e-05	2.67692e-05	0.016	0.39	1.7	0.000198211	205.711	10.1203	0.016	6.0129	3.68041e-08	1.719e-09	5.73379e-07	0.273	64.2892	20	1e-05	1e-05	1e-05	
1.09701	13.1008	1.93713	2.1837	0.916845	2.59675e-05	0.0043	0.00251265	7.46684e-05	5.37031e-06	1.38055	0.00945064	4	0.0227532	0.0048148	0.0176343	5.47506e-10	1.0879e-05	0.00141072	0.000616873	0.000276368	0.016	0.39	1.7	0.000580539	264.231	7.96586	0.016	39.2425	1.82606e-07	1.50206e-08	1.21156e-05	0.273	5.76888	20	1e-05	1e-05	1e-05	
0.854837	14.4745	1.84661	3.41116	1.49145	3.29609e-05	0.0043	0.00158182	6.69845e-05	3.46769e-06	1.38619	0.00380619	4	0.0161885	0.00252611	0.0122994	3.52692e-09	1.00481e-05	0.000899527	0.000256298	0.000252634	0.016	0.39	1.7	0.0006607	261.138	8.29856	0.016	59.2641	8.72943e-08	3.79525e-09	2.45986e-06	0.273	8.86242	20	1e-05	1e-05	1e-05	
0.0946745	18.5199	0.672027	0.533265	0.216988	5.32689e-06	0.0043	0.000809196	3.52516e-05	8.40634e-08	1.3848	0.00520281	4	0.000973189	0.000174837	0.000216637	0.000421502	0.000558494	0.000349673	0.000107033	2.93062e-05	0.016	0.39	1.7	8.38549e-05	230.614	10.2333	0.016	9.5039	7.61426e-09	6.51584e-10	5.3185e-07	0.273	39.3856	20	1e-05	1e-05	1e-05	
0.117357	19.4344	0.74036	0.683406	0.28113	6.25127e-06	0.0043	0.000379276	1.38048e-05	1.53045e-07	1.37769	0.0123051	4	0.0017691	0.000295641	0.000191517	0.00035103	0.000777268	0.000125939	6.78404e-05	3.24845e-05	0.016	0.39	1.7	0.000243004	253.895	10.1423	0.016	12.8478	1.6652e-08	5.99901e-10	1.77303e-06	0.273	16.1046	20	1e-05	1e-05	1e-05	
0.135477	19.24	0.782138	0.423623	0.178964	1.67122e-05	0.0043	0.00186674	8.31266e-05	1.84932e-07	1.38672	0.00327849	4	0.00325788	0.000566933	0.00176524	0.000720492	0.000404229	0.000497013	0.0001646	0.000198254	0.016	0.39	1.7	0.000208435	252.288	10.0824	0.016	7.58485	3.80914e-08	5.67177e-09	4.95011e-06	0.273	17.7117	20	1e-05	1e-05	1e-05	
0.568158	14.8485	1.48268	2.07099	0.920426	3.10197e-05	0.0043	0.00321083	0.000116425	1.83985e-06	1.38157	0.00842548	4	0.0133477	0.00236596	0.00930092	2.97603e-07	9.84717e-06	0.00115761	0.000533092	0.000469444	0.016	0.39	1.7	0.000278188	259.14	8.94916	0.016	35.8516	1.05013e-07	5.36643e-09	1.05647e-06	0.273	10.86	20	1e-05	1e-05	1e-05	
1.1238	10.1811	2.0378	1.98634	0.718455	2.49206e-05	0.0043	0.00326477	0.00011776	5.50764e-06	1.38429	0.00571113	4	0.0253444	0.00399116	0.0146211	3.35511e-10	1.02846e-05	0.00196205	0.000295599	0.000988409	0.016	0.39	1.7	0.00109427	264.307	7.83841	0.016	37.2427	1.04178e-07	7.81828e-09	3.26366e-06	0.273	5.6935	20	1e-05	1e-05	1e-05	
0.102555	19.4032	0.667657	0.254248	0.104	4.73719e-06	0.0043	0.000505639	1.57492e-05	1.42598e-07	1.37998	0.0100202	4	0.00118217	0.000180886	0.000229291	0.000297615	0.000174974	0.000156325	5.41429e-05	3.88284e-05	0.016	0.39	1.7	9.42766e-05	215.008	10.2298	0.016	4.4872	5.72637e-09	5.29588e-10	9.49241e-08	0.273	54.9925	20	1e-05	1e-05	1e-05	
0.676085	17.1438	1.57766	2.25153	0.805614	5.3681e-05	0.0043	0.00276104	0.00010067	1.70186e-06	1.38756	0.00243582	4	0.012394	0.00223959	0.0101238	8.58642e-08	9.43948e-06	0.00193901	0.000527836	0.000589547	0.016	0.39	1.7	0.000588568	264.606	8.74626	0.016	40.2485	1.1367e-07	1.07583e-08	5.55801e-06	0.273	5.39387	20	1e-05	1e-05	1e-05	
1.07632	18.8011	2.00404	2.29609	1.03585	2.28343e-05	0.0043	0.00198387	6.70615e-05	3.55811e-06	1.37734	0.0126638	4	0.0138969	0.00241439	0.0108124	3.68126e-10	9.56789e-06	0.00148679	0.000342982	0.000418508	0.016	0.39	1.7	0.000467214	255.968	7.91963	0.016	40.861	1.55999e-07	8.42714e-09	2.28217e-06	0.273	14.0319	20	1e-05	1e-05	1e-05	
0.117137	19.1996	0.692648	0.70151	0.284371	9.22229e-06	0.0043	0.00186112	6.17742e-05	2.83936e-07	1.38054	0.00946204	4	0.00235837	0.000357826	0.00132356	0.000435442	0.000962994	0.000229472	0.000113595	9.93711e-05	0.016	0.39	1.7	4.76703e-05	250.927	10.1902	0.016	12.2219	1.92218e-08	1.66272e-09	6.52745e-07	0.273	19.0733	20	1e-05	1e-05	1e-05	
0.0613158	20.5382	0.539606	0.393935	0.192974	2.18339e-06	0.0043	0.000344408	1.53181e-05	9.08157e-08	1.3846	0.0053995	4	0.00129998	0.000213889	0.000616615	7.61208e-05	0.000408057	0.00049085	3.08475e-05	9.26272e-05	0.016	0.39	1.7	0.00021717	236.721	10.3991	0.016	6.98227	1.58084e-09	2.46374e-10	1.72406e-07	0.273	33.279	20	1e-05	1e-05	1e-05	
1.11131	15.1249	1.95036	2.66025	1.0619	6.51031e-05	0.0043	0.00615257	0.000240498	1.6993e-06	1.37666	0.0133371	4	0.0141737	0.00255362	0.0147324	1.16345e-09	1.03151e-05	0.00154432	0.000329158	0.000315992	0.016	0.39	1.7	0.000738328	263.405	7.93832	0.016	47.3766	9.86225e-08	6.96844e-09	1.28224e-06	0.273	6.59521	20	1e-05	1e-05	1e-05	
0.0785754	19.2306	0.593945	0.290144	0.103052	5.01586e-06	0.0043	0.000811252	2.72975e-05	1.64135e-07	1.378	0.0120006	4	0.00174863	0.000268674	0.000357845	0.000175108	0.000205106	0.000340737	5.49032e-05	3.0995e-05	0.016	0.39	1.7	0.000161378	230.216	10.3275	0.016	5.04172	2.43042e-09	2.65864e-10	2.27033e-07	0.273	39.7843	20	1e-05	1e-05	1e-05	
0.153162	20.6386	0.830252	1.00928	0.46636	7.75575e-06	0.0043	0.00120082	4.01365e-05	1.64824e-07	1.38658	0.00341575	4	0.00178059	0.000308563	0.000254238	0.00217466	0.000758832	0.000429326	8.28277e-05	3.62447e-05	0.016	0.39	1.7	0.000234672	265.196	10.0166	0.016	17.8154	6.03709e-08	3.63554e-09	1.0878e-06	0.273	4.80375	20	1e-05	1e-05	1e-05	
0.113758	20.5003	0.745439	1.1598	0.458031	7.23635e-06	0.0043	0.000960993	2.94969e-05	3.24882e-07	1.3756	0.014399	4	0.00299737	0.000565542	0.00159262	0.000268377	0.000835421	0.000436062	5.85788e-05	7.73792e-05	0.016	0.39	1.7	0.000251544	263.361	10.1408	0.016	19.2789	9.78847e-09	6.94958e-10	2.07485e-06	0.273	6.63894	20	1e-05	1e-05	1e-05	
0.106548	18.1826	0.66415	0.469023	0.17831	7.98732e-06	0.0043	0.00105312	3.62254e-05	4.0375e-07	1.37352	0.0164814	4	0.00180724	0.000381481	0.000914992	0.000220997	0.00181219	0.000563733	0.000141324	8.69888e-05	0.016	0.39	1.7	5.54077e-05	226.691	10.2293	0.016	8.12231	8.89926e-09	1.90355e-09	6.26451e-07	0.273	43.3088	20	1e-05	1e-05	1e-05	
1.21698	12.6968	2.05473	3.2264	1.30959	5.32161e-05	0.0043	0.00402394	0.000124924	4.40084e-06	1.38177	0.00822512	4	0.0251675	0.00558598	0.0337267	2.01473e-10	9.80789e-06	0.00133869	0.000813623	0.000450964	0.016	0.39	1.7	0.000537267	243.982	7.72829	0.016	55.266	2.63018e-08	3.01007e-09	1.5315e-06	0.273	26.0178	20	1e-05	1e-05	1e-05	
0.795752	11.0734	1.70509	6.48096	2.62505	1.47737e-05	0.0043	0.00156358	5.25309e-05	1.60078e-06	1.3755	0.0145021	4	0.0101708	0.00175588	0.00856158	1.04734e-08	9.19144e-06	0.00121061	0.00017451	0.000104637	0.016	0.39	1.7	0.000383088	263.46	8.49916	0.016	116.772	1.00233e-07	7.58602e-09	4.08534e-06	0.273	6.5401	20	1e-05	1e-05	1e-05	
0.103595	17.7371	0.697009	0.470965	0.176768	7.99486e-06	0.0043	0.000844371	3.5062e-05	9.80439e-08	1.38591	0.00409076	4	0.0014729	0.000190703	0.000168677	0.00217577	0.000956365	0.000242547	2.67698e-05	7.79556e-05	0.016	0.39	1.7	0.000277297	231.377	10.1994	0.016	8.19098	1.93852e-09	3.54288e-10	6.00763e-07	0.273	38.6232	20	1e-05	1e-05	1e-05	
0.7946	12.5737	1.67618	0.841982	0.330623	3.11339e-05	0.0043	0.00326098	0.000103417	3.18576e-06	1.37853	0.0114662	4	0.0146432	0.00226696	0.00817126	5.9009e-08	1.00834e-05	0.00108948	0.000311264	0.000588354	0.016	0.39	1.7	0.000708812	245.316	8.52922	0.016	15.1358	2.00413e-07	1.93306e-08	7.77337e-06	0.273	24.6839	20	1e-05	1e-05	1e-05	
0.110942	18.1138	0.714956	0.423428	0.187018	8.35596e-06	0.0043	0.000888436	4.03586e-05	2.02633e-07	1.38585	0.00414676	4	0.0014386	0.000200054	0.000211656	0.000672988	0.000717247	0.000260235	4.99594e-05	3.75323e-05	0.016	0.39	1.7	6.44957e-05	240.624	10.1741	0.016	7.23245	3.22483e-09	3.45641e-10	1.3818e-07	0.273	29.3758	20	1e-05	1e-05	1e-05	
0.803187	15.8584	1.70569	2.23494	0.897509	2.12686e-05	0.0043	0.00162805	5.57361e-05	1.0243e-06	1.38505	0.00495156	4	0.0072435	0.00131649	0.00369736	1.76858e-08	9.59021e-06	0.00156152	0.000183821	0.000251146	0.016	0.39	1.7	0.00171943	255.735	8.49112	0.016	40.9231	8.22749e-08	8.49074e-09	2.4737e-06	0.273	14.2647	20	1e-05	1e-05	1e-05	
0.169333	15.9487	0.832491	0.588266	0.224919	6.47105e-06	0.0043	0.000875764	3.58063e-05	3.53245e-07	1.38325	0.00675339	4	0.00349516	0.000550088	0.00206098	0.00138928	0.00166474	0.000574787	0.00011966	4.44876e-05	0.016	0.39	1.7	0.000144664	218.992	9.99818	0.016	10.5553	2.172e-08	2.00839e-09	2.01421e-06	0.273	51.0083	20	1e-05	1e-05	1e-05	
0.11361	19.593	0.716656	0.964862	0.468306	4.99543e-06	0.0043	0.000458263	1.59046e-05	6.64224e-08	1.385	0.00500249	4	0.00130352	0.000216177	0.000334509	0.000739672	0.000236606	0.000181138	4.26093e-05	7.02516e-05	0.016	0.39	1.7	0.000176686	237.56	10.1697	0.016	16.9251	7.18582e-09	5.56858e-10	7.19044e-07	0.273	32.44	20	1e-05	1e-05	1e-05	
0.156265	18.9079	0.829441	0.98408	0.477487	1.38564e-05	0.0043	0.00116289	4.89432e-05	3.6502e-07	1.38599	0.00400624	4	0.00278499	0.000359193	0.00108417	0.00203445	0.000585492	0.000459332	0.000122194	0.000125815	0.016	0.39	1.7	0.000306148	240.559	10.0143	0.016	17.8685	9.56755e-09	8.19522e-10	8.88789e-07	0.273	29.4409	20	1e-05	1e-05	1e-05	
0.0795718	18.495	0.64735	0.667884	0.27102	2.76178e-06	0.0043	0.000228445	1.07203e-05	6.34792e-08	1.38448	0.00551842	4	0.00113852	0.000164688	7.20824e-05	0.000410759	0.000230453	0.000220055	6.24327e-05	5.21513e-05	0.016	0.39	1.7	4.77535e-05	239.426	10.2731	0.016	12.3273	1.33227e-08	5.9817e-10	3.44831e-07	0.273	30.574	20	1e-05	1e-05	1e-05	
0.966582	8.46163	1.84921	2.41462	1.06949	1.72004e-05	0.0043	0.00240794	8.2913e-05	1.80672e-06	1.38859	0.00141143	4	0.0117331	0.00182527	0.00571973	6.60184e-09	1.01936e-05	0.00125103	0.000389714	0.000217424	0.016	0.39	1.7	0.000791757	254.015	8.18421	0.016	42.9643	1.81217e-07	1.43334e-08	3.85101e-06	0.273	15.9853	20	1e-05	1e-05	1e-05	
0.142032	18.465	0.812306	0.419147	0.189916	9.84308e-06	0.0043	0.00074572	2.08198e-05	2.43215e-07	1.38411	0.00589478	4	0.00321437	0.000535663	0.00152008	0.00138166	0.000529146	0.00061761	0.00015317	8.92241e-05	0.016	0.39	1.7	0.000338738	218.458	10.0457	0.016	7.6802	2.81481e-08	3.2557e-09	8.16369e-07	0.273	51.542	20	1e-05	1e-05	1e-05	
0.126811	15.9138	0.745731	0.825011	0.33619	1.17249e-05	0.0043	0.000989189	3.63626e-05	3.30298e-07	1.36604	0.0239564	4	0.0024783	0.00032733	0.000606913	0.000177611	0.000803657	0.00040648	7.80332e-05	8.83088e-05	0.016	0.39	1.7	7.22804e-05	246	10.1275	0.016	14.5087	5.99124e-09	6.78501e-10	3.82239e-07	0.273	24.0002	20	1e-05	1e-05	1e-05	
0.177795	17.4238	0.927536	0.623764	0.237092	1.22645e-05	0.0043	0.000963141	3.15155e-05	4.38639e-07	1.38249	0.00750517	4	0.00344096	0.000527385	0.000699623	0.000385198	0.000942132	0.000440639	7.7742e-05	0.000115347	0.016	0.39	1.7	0.000252789	236.904	9.89467	0.016	11.1241	1.49477e-08	7.87005e-10	3.47845e-07	0.273	33.0964	20	1e-05	1e-05	1e-05	
1.27729	14.0211	2.03379	2.53341	0.93053	2.99989e-05	0.0043	0.00335342	0.000106955	4.80023e-06	1.38254	0.00746124	4	0.024231	0.00433162	0.00921481	2.14572e-10	1.04279e-05	0.00281761	0.00018353	0.000558022	0.016	0.39	1.7	0.00240214	261.348	7.68892	0.016	48.0928	1.35757e-07	1.86283e-08	7.26027e-06	0.273	8.65215	20	1e-05	1e-05	1e-05	
0.0994293	16.6835	0.702184	0.718909	0.273918	2.84665e-06	0.0043	0.000504104	1.9452e-05	9.99486e-08	1.38567	0.00432943	4	0.00148135	0.000250583	0.00033807	0.00019713	0.000253811	0.000302574	5.93232e-05	4.92987e-05	0.016	0.39	1.7	0.000153822	261.286	10.1984	0.016	13.1154	1.73303e-08	1.11715e-09	1.6995e-06	0.273	8.71444	20	1e-05	1e-05	1e-05	
0.186196	18.4936	0.908256	1.33927	0.583456	1.69307e-05	0.0043	0.00157161	6.87086e-05	2.73421e-07	1.38518	0.00481927	4	0.00272278	0.000380122	0.000863345	0.00145126	0.000785354	0.0005174	8.49191e-05	0.000117661	0.016	0.39	1.7	0.000538522	253.354	9.90555	0.016	25.236	4.42367e-08	2.93406e-09	3.51356e-06	0.273	16.6463	20	1e-05	1e-05	1e-05	
0.0990835	11.2361	0.666844	0.766404	0.328819	7.56132e-06	0.0043	0.000922024	3.92561e-05	2.03068e-07	1.38112	0.00887626	4	0.00236197	0.000363884	0.000178556	0.000590055	0.000796713	0.000322721	5.22473e-05	8.7409e-05	0.016	0.39	1.7	0.000235691	256.506	10.2341	0.016	13.4539	7.91117e-09	3.69439e-10	2.9752e-07	0.273	13.4935	20	1e-05	1e-05	1e-05	
0.125679	16.9119	0.74585	0.876913	0.421126	1.47426e-05	0.0043	0.000653578	2.43701e-05	2.21164e-07	1.3864	0.00360375	4	0.00387921	0.000691223	0.0029855	0.00196531	0.00153948	0.000609333	0.000118131	9.75704e-05	0.016	0.39	1.7	0.000171784	250.936	10.1285	0.016	15.1186	1.45641e-08	1.91786e-09	1.43717e-06	0.273	19.0637	20	1e-05	1e-05	1e-05	
0.972542	13.6283	1.89161	2.31663	0.797998	6.89722e-05	0.0043	0.00336826	0.000124813	4.66955e-06	1.3829	0.00709794	4	0.0194396	0.0034452	0.0116679	8.73519e-10	1.00241e-05	0.00232096	0.000384242	0.000348661	0.016	0.39	1.7	0.00136728	267.368	8.13585	0.016	42.5391	7.71876e-08	4.09834e-09	1.58331e-06	0.273	2.63178	20	1e-05	1e-05	1e-05	
1.12769	15.9732	2.00416	2.49108	0.863568	5.11342e-05	0.0043	0.00315965	0.000133572	4.82081e-06	1.38404	0.00596217	4	0.0251277	0.00510489	0.0195456	6.99264e-10	9.62024e-06	0.00288806	0.000446753	0.000756896	0.016	0.39	1.7	0.00119124	265.892	7.86814	0.016	44.1128	3.7282e-07	1.9352e-08	1.21621e-05	0.273	4.10846	20	1e-05	1e-05	1e-05	
0.0788901	18.7059	0.610118	0.428796	0.201834	3.25794e-06	0.0043	0.000338861	1.24232e-05	9.46072e-08	1.38272	0.007285	4	0.000951615	0.000158133	0.000385626	0.000272797	0.000249171	9.63283e-05	5.0117e-05	1.27755e-05	0.016	0.39	1.7	8.64998e-05	237.525	10.311	0.016	7.6447	5.93071e-09	4.63714e-10	5.84086e-07	0.273	32.4754	20	1e-05	1e-05	1e-05	
0.109264	16.5121	0.684433	0.903217	0.330159	9.38084e-06	0.0043	0.000351137	1.05204e-05	1.00969e-07	1.38592	0.00408468	4	0.00144153	0.000238634	0.000458626	0.00131432	0.000557029	0.000223688	0.000115848	4.91451e-05	0.016	0.39	1.7	8.00283e-05	261.525	10.2063	0.016	15.5363	1.86354e-08	1.56792e-09	1.4252e-06	0.273	8.47514	20	1e-05	1e-05	1e-05	
0.0779277	18.6227	0.582392	0.615149	0.263998	5.16726e-06	0.0043	0.000305352	1.43795e-05	1.34135e-07	1.38128	0.00872166	4	0.0011564	0.000210636	0.00028228	0.00018139	0.000806321	0.000445819	2.15255e-05	1.30562e-05	0.016	0.39	1.7	4.95346e-05	212.403	10.3397	0.016	11.2186	4.87597e-09	7.27756e-10	4.25562e-07	0.273	57.5975	20	1e-05	1e-05	1e-05	
0.176312	17.8546	0.866428	0.712459	0.263463	1.8654e-05	0.0043	0.0016127	6.31779e-05	4.14965e-07	1.38173	0.00826742	4	0.00371201	0.00065102	0.00231091	0.000417509	0.00154589	0.000479372	0.000143134	8.68695e-05	0.016	0.39	1.7	9.91197e-05	209.22	9.95726	0.016	12.7923	9.98127e-09	1.03081e-09	3.03182e-07	0.273	60.7803	20	1e-05	1e-05	1e-05	
0.142124	18.2549	0.85074	0.473669	0.169774	9.88715e-06	0.0043	0.000867127	2.60068e-05	2.75529e-07	1.38618	0.00382111	4	0.00414273	0.000625675	0.0015393	0.000931334	0.00125428	0.00051322	0.000104069	0.000108276	0.016	0.39	1.7	7.04341e-05	226.013	10.0071	0.016	8.7445	2.99987e-08	1.73255e-09	5.20377e-07	0.273	43.987	20	1e-05	1e-05	1e-05	
0.104998	19.4929	0.673008	0.502305	0.202765	6.90123e-06	0.0043	0.000814036	3.42209e-05	1.92227e-07	1.38747	0.00252538	4	0.00200484	0.000306562	0.000496949	0.00162268	0.000406096	0.000429049	5.51222e-05	6.63505e-05	0.016	0.39	1.7	0.000161102	245.552	10.222	0.016	8.70384	1.97123e-08	2.72389e-09	1.72201e-06	0.273	24.4482	20	1e-05	1e-05	1e-05	
0.109504	17.2366	0.677881	0.778877	0.340997	8.59257e-06	0.0043	0.000557118	2.26499e-05	1.4747e-07	1.38368	0.00632288	4	0.00241083	0.000363285	0.00187582	0.00104451	0.000626902	0.000125319	6.25879e-05	6.59959e-05	0.016	0.39	1.7	6.21094e-05	221.04	10.2126	0.016	14.52	5.3652e-09	4.37237e-10	2.35596e-07	0.273	48.9602	20	1e-05	1e-05	1e-05	
0.146619	16.5632	0.779982	0.640698	0.237463	1.70007e-05	0.0043	0.000667089	2.34613e-05	4.91098e-07	1.38433	0.00566531	4	0.00265214	0.000451839	0.000782779	0.00409033	0.00066383	0.000440676	0.000164062	5.66982e-05	0.016	0.39	1.7	0.000569716	235.991	10.0734	0.016	11.6909	9.11741e-09	5.50421e-10	9.56599e-07	0.273	34.0091	20	1e-05	1e-05	1e-05	
1.53428	11.5556	2.20176	5.47192	2.39808	4.54718e-05	0.0043	0.00289193	0.000140378	3.72304e-06	1.38143	0.00856976	4	0.0160715	0.00294934	0.0154459	1.47547e-11	1.04166e-05	0.00212299	0.000314397	0.000341319	0.016	0.39	1.7	0.000471895	268.231	7.26396	0.016	93.2033	2.88158e-07	1.66784e-08	5.18012e-06	0.273	1.76856	20	1e-05	1e-05	1e-05	
0.157373	16.2662	0.852165	0.959398	0.42447	9.59281e-06	0.0043	0.000651752	2.37721e-05	2.83098e-07	1.38596	0.0040398	4	0.0042479	0.000774031	0.0024118	0.000567113	0.000345913	0.000366742	0.000111565	0.000110392	0.016	0.39	1.7	0.000218353	244.276	9.99046	0.016	16.7337	1.34698e-08	1.05925e-09	2.02564e-06	0.273	25.7245	20	1e-05	1e-05	1e-05	
0.142857	17.412	0.803043	0.902422	0.466191	9.26451e-06	0.0043	0.00136533	3.87023e-05	2.12011e-07	1.38291	0.00709412	4	0.00262424	0.000435092	0.00141497	0.000295497	0.00103351	0.000520191	0.000120318	8.82606e-05	0.016	0.39	1.7	0.0003447	247.672	10.0541	0.016	15.9885	1.16028e-08	9.22043e-10	1.09151e-06	0.273	22.3283	20	1e-05	1e-05	1e-05	
0.117367	16.2122	0.738765	0.961765	0.448453	7.20213e-06	0.0043	0.00102799	3.86694e-05	2.50794e-07	1.38364	0.00635901	4	0.00256662	0.000412358	0.000217087	0.000465884	0.00116605	0.000516225	0.00013505	5.9361e-05	0.016	0.39	1.7	0.000324345	256.736	10.1439	0.016	17.3103	1.74252e-08	1.82193e-09	1.93798e-06	0.273	13.2643	20	1e-05	1e-05	1e-05	
0.0354747	20.0106	0.417634	0.559229	0.219659	3.44614e-06	0.0043	0.000194411	7.24396e-06	3.9872e-08	1.38121	0.00878916	4	0.000666386	0.000115235	4.59859e-05	0.000294081	0.000385228	0.000147501	4.32854e-05	3.63901e-05	0.016	0.39	1.7	0.000141345	209.031	10.5469	0.016	10.0132	1.27832e-09	8.87867e-11	7.69486e-08	0.273	60.9688	20	1e-05	1e-05	1e-05	
0.980301	16.5147	1.90527	2.78493	1.17983	1.41899e-05	0.0043	0.00202503	5.61573e-05	1.49932e-06	1.38505	0.00494573	4	0.00990635	0.00170316	0.00752989	1.11028e-09	1.03412e-05	0.00110321	0.000266235	0.000211655	0.016	0.39	1.7	0.000538079	264.65	8.11443	0.016	49.5801	1.65498e-07	1.05444e-08	1.28859e-05	0.273	5.35049	20	1e-05	1e-05	1e-05	
0.651009	17.8193	1.57431	1.8379	0.850571	2.28071e-05	0.0043	0.00191846	8.34575e-05	1.65692e-06	1.38667	0.00332809	4	0.0119808	0.00208893	0.0120767	1.0614e-07	9.50492e-06	0.00192774	0.000385859	0.000190655	0.016	0.39	1.7	0.000461177	262.628	8.77468	0.016	33.6018	1.1838e-07	1.04224e-08	8.84987e-06	0.273	7.37175	20	1e-05	1e-05	1e-05	
0.179327	17.762	0.844737	2.09166	0.99973	1.2857e-05	0.0043	0.000976639	3.96943e-05	2.21799e-07	1.38625	0.00374983	4	0.00243192	0.000429084	0.000426027	0.00136753	0.000813453	0.000271727	0.000117783	3.61378e-05	0.016	0.39	1.7	0.000200526	261.41	9.97594	0.016	37.9404	1.27273e-08	9.10054e-10	2.48601e-06	0.273	8.59038	20	1e-05	1e-05	1e-05	
0.149297	19.6938	0.831324	1.42178	0.55474	1.44412e-05	0.0043	0.000786357	3.17662e-05	3.81406e-07	1.38809	0.00190577	4	0.00384435	0.000785504	0.00169562	0.00133633	0.000257848	0.000556166	0.000159398	7.33601e-05	0.016	0.39	1.7	0.000165919	243.809	10.0194	0.016	24.3886	1.56243e-08	9.24936e-10	7.35562e-07	0.273	26.1905	20	1e-05	1e-05	1e-05	
0.984699	14.9382	2.00733	2.11923	0.835459	3.65247e-05	0.0043	0.00191968	7.25916e-05	2.12031e-06	1.38848	0.00152425	4	0.0116056	0.00194699	0.00950137	2.71235e-10	1.05735e-05	0.0012005	0.000247885	0.000368326	0.016	0.39	1.7	0.000402744	262.746	8.00797	0.016	37.7288	3.34579e-08	2.16223e-09	2.02613e-06	0.273	7.25404	20	1e-05	1e-05	1e-05	
0.110771	17.2802	0.687965	0.276902	0.117323	9.71128e-06	0.0043	0.00105109	3.62128e-05	1.69713e-07	1.37715	0.0128541	4	0.00146575	0.000229279	0.000550661	0.000942692	0.000902257	0.000270864	0.000122378	3.81615e-05	0.016	0.39	1.7	0.000134539	224.514	10.2013	0.016	5.01613	1.8911e-09	1.77078e-10	1.31127e-07	0.273	45.4863	20	1e-05	1e-05	1e-05	
0.104646	17.9842	0.673928	0.394246	0.155656	1.75228e-05	0.0043	0.00108779	3.44359e-05	3.15468e-07	1.38579	0.00421386	4	0.00268109	0.000420036	0.0010333	0.00327129	0.00162923	0.000722289	0.000177543	5.31144e-05	0.016	0.39	1.7	9.91643e-05	191.199	10.2214	0.016	6.98817	1.94278e-08	9.74931e-10	1.01154e-06	0.273	78.8012	20	1e-05	1e-05	1e-05	
0.124817	16.5824	0.744555	0.535583	0.216199	1.19282e-05	0.0043	0.000960252	3.14258e-05	3.02239e-07	1.38105	0.00895479	4	0.00280176	0.000317574	0.000563116	0.000798411	0.00149173	0.000649246	0.000117313	0.000140136	0.016	0.39	1.7	0.00017219	242.056	10.1306	0.016	9.62871	9.78797e-09	6.96569e-10	3.26862e-07	0.273	27.9444	20	1e-05	1e-05	1e-05	
0.0662026	19.3335	0.530501	0.802407	0.374688	8.56638e-06	0.0043	0.000724002	2.79178e-05	1.45112e-07	1.38422	0.00578345	4	0.00145297	0.000185505	0.000343007	0.000299938	0.000587237	0.000309241	6.53039e-05	6.60038e-05	0.016	0.39	1.7	0.000226774	202.111	10.4033	0.016	14.7705	8.12103e-09	8.10201e-10	6.5912e-07	0.273	67.8895	20	1e-05	1e-05	1e-05	
0.116313	18.873	0.724854	0.355664	0.115184	1.21535e-05	0.0043	0.000812378	3.25492e-05	4.06376e-07	1.38561	0.0043924	4	0.00341758	0.000597218	0.00159088	0.000411104	0.000988878	0.00049736	0.000125545	0.000152536	0.016	0.39	1.7	0.000353794	206.428	10.1588	0.016	6.2668	4.66801e-09	4.87454e-10	2.88917e-07	0.273	63.5722	20	1e-05	1e-05	1e-05	
1.08055	14.6765	1.96037	4.10468	1.50639	3.75575e-05	0.0043	0.00284802	0.000109362	4.88057e-06	1.37814	0.0118631	4	0.021535	0.00318769	0.0129106	2.61538e-10	1.01727e-05	0.00158125	0.000462423	0.000186505	0.016	0.39	1.7	0.000937048	261.846	7.95907	0.016	69.6966	2.70479e-07	1.49324e-08	1.50153e-05	0.273	8.15389	20	1e-05	1e-05	1e-05	
