GLUT	Hexokinase	HPI	PFK	Aldolase	TPI	GAPDH	PGK	PGAM	Enolase	PYK	LDH	PSA	PSP	SHMT	MCT	DHase	ATPase	PPP	PDH	AK	MPM	SERout	GLYout	TK	PGLM	UPP	GS	GP	PPASE	NDK	
0.00174807	0.00174807	0.00167239	0.00175832	0.00175832	0.00175832	0.00360258	0.00360258	0.000281243	0.000281243	0.000281243	-3.41444e-08	0.00332134	0.00332134	0.00171714	-3.41444e-08	0.00360262	0.0040324	7.56753e-05	0.00332134	3.55271e-15	0.000281277	0.0016042	0.00171714	8.59328e-05	0	1.63669e-06	1.63669e-06	1.63669e-06	1.63669e-06	1.63669e-06	
0.000783618	0.000783618	0.000712038	0.000800523	0.000800523	0.000800523	0.00168953	0.00168953	0.000282314	0.000282314	0.000282314	0.000282314	0.00140722	0.00140722	0.000346555	0.000282314	0.00140722	0.000387423	7.15796e-05	0.00140722	-1.22125e-14	2.71938e-10	0.00106066	0.000346555	8.84853e-05	4.8827e-15	2.85514e-07	2.85514e-07	2.85514e-07	2.85514e-07	2.85514e-07	
0.000401455	0.000401455	0.000293809	0.000392308	0.000392308	0.000392308	0.000883116	0.000883116	0.000127673	0.000127673	0.000127673	0.000127673	0.000755443	0.000755443	0.000683622	0.000127673	0.000755443	0.000216984	0.000107646	0.000755443	-7.10543e-15	1.45443e-13	7.18205e-05	0.000683622	9.84996e-05	-5.18088e-15	4.20206e-08	4.20206e-08	4.20206e-08	4.20206e-08	4.20206e-08	
0.00270741	0.00270741	0.0025776	0.00267555	0.00267555	0.00267555	0.00544903	0.00544903	0.000369311	0.000369311	0.000369311	-1.51797e-08	0.00507972	0.00507972	0.00372446	-1.51797e-08	0.00544905	0.00523541	0.000129809	0.00507972	-1.77636e-15	0.000369326	0.00135527	0.00372446	9.79421e-05	5.65339e-15	1.21399e-06	1.21399e-06	1.21399e-06	1.21399e-06	1.21399e-06	
0.000511843	0.000511843	0.000448546	0.00054725	0.00054725	0.00054725	0.0011932	0.0011932	0.000214433	0.000214433	0.000214433	0.000214433	0.000978771	0.000978771	0.000351813	0.000214433	0.000978771	0.000348506	6.32963e-05	0.000978771	5.10703e-15	2.6062e-12	0.000626959	0.000351813	9.8704e-05	0	3.95092e-08	3.95092e-08	3.95092e-08	3.95092e-08	3.95092e-08	
0.00074004	0.00074004	0.000669133	0.000764332	0.000764332	0.000764332	0.00162386	0.00162386	0.000444491	0.000444491	0.000444491	0.000444431	0.00117937	0.00117937	0.00101831	0.000444431	0.00117943	0.00056405	7.09069e-05	0.00117937	6.88338e-15	6.04571e-08	0.000161065	0.00101831	9.51996e-05	0	7.19573e-07	7.19573e-07	7.19573e-07	7.19573e-07	7.19573e-07	
0.000806762	0.000806762	0.000751288	0.000845138	0.000845138	0.000845138	0.00178413	0.00178413	0.000394197	0.000394197	0.000394197	0.000394196	0.00138993	0.00138993	0.000858857	0.000394196	0.00138993	0.000526303	5.54739e-05	0.00138993	-1.90958e-14	1.09754e-09	0.000531072	0.000858857	9.38502e-05	0	1.34527e-07	1.34527e-07	1.34527e-07	1.34527e-07	1.34527e-07	
0.000829251	0.000829251	0.000688699	0.000779287	0.000779287	0.000779287	0.00164916	0.00164916	0.000461041	0.000461041	0.000461041	0.000461041	0.00118812	0.00118812	0.00039551	0.000461041	0.00118812	0.000501282	0.000140552	0.00118812	2.77556e-15	1.77102e-10	0.000792612	0.00039551	9.05883e-05	-6.0104e-15	3.86309e-07	3.86309e-07	3.86309e-07	3.86309e-07	3.86309e-07	
0.00382784	0.00382784	0.00370944	0.00380252	0.00380252	0.00380252	0.00769811	0.00769811	0.000302869	0.000302869	0.000302869	-3.69648e-08	0.00739524	0.00739524	0.00275903	-3.69648e-08	0.00769815	0.00430786	0.000118395	0.00739524	1.42109e-14	0.000302906	0.00463621	0.00275903	9.30756e-05	5.89745e-15	5.44756e-07	5.44756e-07	5.44756e-07	5.44756e-07	5.44756e-07	
0.00161497	0.00161497	0.00154797	0.00164572	0.00164572	0.00164572	0.0033892	0.0033892	0.000146799	0.000146799	0.000146799	-4.70205e-08	0.0032424	0.0032424	0.00255602	-4.70205e-08	0.00338924	0.00218275	6.7003e-05	0.0032424	-2.66454e-15	0.000146846	0.000686377	0.00255602	9.77511e-05	-5.31053e-15	1.53472e-06	1.53472e-06	1.53472e-06	1.53472e-06	1.53472e-06	
0.000622309	0.000622309	0.000524154	0.000614082	0.000614082	0.000614082	0.00131809	0.00131809	0.000486701	0.000486701	0.000486701	0.000486699	0.00083139	0.00083139	0.000791316	0.000486699	0.000831392	0.000568348	9.81541e-05	0.00083139	-5.9952e-15	1.70421e-09	4.00746e-05	0.000791316	8.99275e-05	3.55243e-15	7.61567e-08	7.61567e-08	7.61567e-08	7.61567e-08	7.61567e-08	
0.0024416	0.0024416	0.00235713	0.00245574	0.00245574	0.00245574	0.00501008	0.00501008	0.000201752	0.000201752	0.000201752	4.76071e-09	0.00480833	0.00480833	0.00369267	4.76071e-09	0.00501008	0.00293336	8.44673e-05	0.00480833	3.55271e-15	0.000201747	0.00111567	0.00369267	9.86053e-05	0	3.85331e-06	3.85331e-06	3.85331e-06	3.85331e-06	3.85331e-06	
0.000491355	0.000491355	0.000426349	0.00050909	0.00050909	0.00050909	0.00110092	0.00110092	0.000347877	0.000347877	0.000347877	0.000347875	0.000753045	0.000753045	0.000449544	0.000347875	0.000753047	0.000448306	6.50062e-05	0.000753045	-6.66134e-16	1.63913e-09	0.000303502	0.000449544	8.27416e-05	4.48669e-15	6.88983e-08	6.88983e-08	6.88983e-08	6.88983e-08	6.88983e-08	
0.00165877	0.00165877	0.00159237	0.00167521	0.00167521	0.00167521	0.00343326	0.00343326	0.000163766	0.000163766	0.000163766	-3.27129e-08	0.0032695	0.0032695	0.00271698	-3.27129e-08	0.00343329	0.00239094	6.63995e-05	0.0032695	0	0.000163799	0.000552515	0.00271698	8.28398e-05	7.26958e-15	1.4876e-06	1.4876e-06	1.4876e-06	1.4876e-06	1.4876e-06	
0.000906347	0.000906347	0.000791118	0.000885867	0.000885867	0.000885867	0.00186648	0.00186648	0.000583362	0.000583362	0.000583362	0.000583169	0.00128312	0.00128312	0.000684868	0.000583169	0.00128331	0.000659791	0.000115229	0.00128312	8.21565e-15	1.92551e-07	0.000598254	0.000684868	9.47489e-05	5.30368e-15	3.43298e-07	3.43298e-07	3.43298e-07	3.43298e-07	3.43298e-07	
0.000369926	0.000369926	0.000289115	0.000394099	0.000394099	0.000394099	0.000893181	0.000893181	0.000235342	0.000235342	0.000235342	0.000235341	0.000657839	0.000657839	0.000431973	0.000235341	0.00065784	0.000364398	8.08118e-05	0.000657839	1.11022e-14	9.92358e-10	0.000225866	0.000431973	0.000104984	-3.31931e-15	1.1263e-07	1.1263e-07	1.1263e-07	1.1263e-07	1.1263e-07	
0.000835417	0.000835417	0.000725387	0.000832766	0.000832766	0.000832766	0.00177291	0.00177291	0.000508684	0.000508684	0.000508684	0.000508458	0.00126423	0.00126423	0.000673423	0.000508458	0.00126445	0.000616148	0.00011003	0.00126423	-2.06501e-14	2.25718e-07	0.000590804	0.000673423	0.000107379	-3.44471e-15	1.98293e-07	1.98293e-07	1.98293e-07	1.98293e-07	1.98293e-07	
0.00026638	0.00026638	0.00019327	0.000303617	0.000303617	0.000303617	0.000717581	0.000717581	0.000159073	0.000159073	0.000159073	0.000159073	0.000558508	0.000558508	0.000196767	0.000159073	0.000558508	0.00030654	7.31102e-05	0.000558508	1.88738e-15	3.12489e-11	0.000361741	0.000196767	0.000110347	-4.94503e-15	1.17236e-07	1.17236e-07	1.17236e-07	1.17236e-07	1.17236e-07	
0.00211002	0.00211002	0.00199488	0.00209362	0.00209362	0.00209362	0.00428599	0.00428599	0.000236235	0.000236235	0.000236235	-5.00202e-08	0.00404976	0.00404976	0.00175364	-5.00202e-08	0.00428604	0.00338788	0.000115142	0.00404976	-5.32907e-15	0.000236285	0.00229612	0.00175364	9.87472e-05	-4.65242e-15	2.41264e-06	2.41264e-06	2.41264e-06	2.41264e-06	2.41264e-06	
0.000876992	0.000876992	0.000706725	0.00081337	0.00081337	0.00081337	0.00173338	0.00173338	0.0004931	0.0004931	0.0004931	0.000493061	0.00124028	0.00124028	0.000928915	0.000493061	0.00124032	0.000536005	0.000170267	0.00124028	-7.99361e-15	3.91139e-08	0.00031137	0.000928915	0.000106645	0	6.26526e-07	6.26526e-07	6.26526e-07	6.26526e-07	6.26526e-07	
0.000888172	0.000888172	0.000808696	0.000895508	0.000895508	0.000895508	0.00187783	0.00187783	0.000406938	0.000406938	0.000406938	0.000406937	0.00147089	0.00147089	0.000270939	0.000406937	0.00147089	0.000500986	7.94757e-05	0.00147089	-1.66533e-14	1.12171e-09	0.00119995	0.000270939	8.68122e-05	3.61227e-15	1.15232e-07	1.15232e-07	1.15232e-07	1.15232e-07	1.15232e-07	
0.00102322	0.00102322	0.000934313	0.00101982	0.00101982	0.00101982	0.00212514	0.00212514	0.000683998	0.000683998	0.000683998	0.000683676	0.00144114	0.00144114	0.00104413	0.000683676	0.00144146	0.000770134	8.89099e-05	0.00144114	-1.15463e-14	3.21852e-07	0.000397012	0.00104413	8.55033e-05	0	1.43934e-07	1.43934e-07	1.43934e-07	1.43934e-07	1.43934e-07	
0.00276852	0.00276852	0.0026813	0.0027822	0.0027822	0.0027822	0.00566529	0.00566529	0.000245229	0.000245229	0.000245229	-1.97669e-08	0.00542006	0.00542006	0.00441578	-1.97669e-08	0.00566531	0.00354522	8.72217e-05	0.00542006	0	0.000245249	0.00100428	0.00441578	0.000100896	0	2.81687e-06	2.81687e-06	2.81687e-06	2.81687e-06	2.81687e-06	
0.00035071	0.00035071	0.000253107	0.000357971	0.000357971	0.000357971	0.000820806	0.000820806	0.000193334	0.000193334	0.000193334	0.000193334	0.000627471	0.000627471	0.000437708	0.000193334	0.000627471	0.000305216	9.76036e-05	0.000627471	1.11022e-15	1.43687e-10	0.000189763	0.000437708	0.000104864	3.47884e-15	2.44412e-07	2.44412e-07	2.44412e-07	2.44412e-07	2.44412e-07	
0.00108913	0.00108913	0.00101096	0.00110475	0.00110475	0.00110475	0.00230329	0.00230329	0.000514808	0.000514808	0.000514808	0.000513366	0.00178849	0.00178849	0.00139977	0.000513366	0.00178993	0.000642387	7.81774e-05	0.00178849	1.55431e-14	1.44173e-06	0.000388718	0.00139977	9.37937e-05	4.26216e-15	5.73022e-07	5.73022e-07	5.73022e-07	5.73022e-07	5.73022e-07	
0.000588597	0.000588597	0.000542402	0.000622005	0.000622005	0.000622005	0.00132361	0.00132361	0.000418219	0.000418219	0.000418219	0.000418219	0.000905393	0.000905393	0.000682381	0.000418219	0.000905393	0.00053115	4.61953e-05	0.000905393	6.32827e-15	3.13431e-10	0.000223012	0.000682381	7.96028e-05	9.51948e-15	8.3328e-08	8.3328e-08	8.3328e-08	8.3328e-08	8.3328e-08	
0.000793868	0.000793868	0.000704918	0.000793916	0.000793916	0.000793916	0.00167683	0.00167683	0.000392259	0.000392259	0.000392259	0.000392233	0.00128457	0.00128457	0.000899825	0.000392233	0.0012846	0.000481271	8.89495e-05	0.00128457	-3.33067e-15	2.60095e-08	0.000384747	0.000899825	8.8998e-05	4.23298e-15	3.72156e-07	3.72156e-07	3.72156e-07	3.72156e-07	3.72156e-07	
0.00300351	0.00300351	0.0029034	0.00301428	0.00301428	0.00301428	0.00613945	0.00613945	0.000245948	0.000245948	0.000245948	-2.51733e-08	0.0058935	0.0058935	0.00278638	-2.51733e-08	0.00613948	0.00356441	0.000100113	0.0058935	1.77636e-15	0.000245973	0.00310712	0.00278638	0.000110885	0	8.45109e-07	8.45109e-07	8.45109e-07	8.45109e-07	8.45109e-07	
0.00319702	0.00319702	0.00313819	0.00324276	0.00324276	0.00324276	0.00659008	0.00659008	0.000344634	0.000344634	0.000344634	-2.20997e-08	0.00624544	0.00624544	0.00418528	-2.20997e-08	0.0065901	0.00497173	5.88311e-05	0.00624544	-7.10543e-15	0.000344656	0.00206017	0.00418528	0.000104564	6.72371e-15	3.73241e-06	3.73241e-06	3.73241e-06	3.73241e-06	3.73241e-06	
0.000325075	0.000325075	0.000243679	0.000338616	0.000338616	0.000338616	0.00077217	0.00077217	0.000254119	0.000254119	0.000254119	0.000254119	0.000518052	0.000518052	0.000145794	0.000254119	0.000518052	0.000362505	8.13959e-05	0.000518052	-4.66294e-15	6.76018e-12	0.000372258	0.000145794	9.49375e-05	0	9.30477e-08	9.30477e-08	9.30477e-08	9.30477e-08	9.30477e-08	
0.000565189	0.000565189	0.000481872	0.000576823	0.000576823	0.000576823	0.0012486	0.0012486	0.000394245	0.000394245	0.000394245	0.000394244	0.000854351	0.000854351	0.000361661	0.000394244	0.000854352	0.000500535	8.33169e-05	0.000854351	-4.66294e-15	1.1158e-09	0.000492689	0.000361661	9.49507e-05	0	3.09598e-07	3.09598e-07	3.09598e-07	3.09598e-07	3.09598e-07	
0.00028366	0.00028366	0.000190691	0.000284012	0.000284012	0.000284012	0.000661346	0.000661346	0.000234498	0.000234498	0.000234498	0.000234498	0.000426848	0.000426848	0.000286755	0.000234498	0.000426848	0.000328032	9.29682e-05	0.000426848	-6.99441e-15	1.88553e-12	0.000140093	0.000286755	9.33211e-05	0	1.39814e-07	1.39814e-07	1.39814e-07	1.39814e-07	1.39814e-07	
0.00109707	0.00109707	0.00102939	0.00112606	0.00112606	0.00112606	0.00234878	0.00234878	0.000670113	0.000670113	0.000670113	0.000669939	0.00167867	0.00167867	0.00094046	0.000669939	0.00167884	0.000797838	6.76757e-05	0.00167867	-5.32907e-15	1.74515e-07	0.000738207	0.00094046	9.66644e-05	4.69497e-15	1.96531e-07	1.96531e-07	1.96531e-07	1.96531e-07	1.96531e-07	
0.0007709	0.0007709	0.000685657	0.000760213	0.000760213	0.000760213	0.00159498	0.00159498	0.000494336	0.000494336	0.000494336	0.000494249	0.00110065	0.00110065	0.000377982	0.000494249	0.00110073	0.000558958	8.52431e-05	0.00110065	1.88738e-14	8.68772e-08	0.000722665	0.000377982	7.45568e-05	3.90166e-15	3.78222e-07	3.78222e-07	3.78222e-07	3.78222e-07	3.78222e-07	
0.00058117	0.00058117	0.00050321	0.000585265	0.000585265	0.000585265	0.00125259	0.00125259	0.000316673	0.000316673	0.000316673	0.000316673	0.000935912	0.000935912	0.000531221	0.000316673	0.000935913	0.000402318	7.79595e-05	0.000935912	4.21885e-15	9.27782e-10	0.000404692	0.000531221	8.2055e-05	4.98814e-15	5.18214e-07	5.18214e-07	5.18214e-07	5.18214e-07	5.18214e-07	
0.000588492	0.000588492	0.000472758	0.00056797	0.00056797	0.00056797	0.00123115	0.00123115	0.00048113	0.00048113	0.00048113	0.000481129	0.000750021	0.000750021	0.000379593	0.000481129	0.000750022	0.000555747	0.000115734	0.000750021	-1.77636e-15	5.13597e-10	0.000370429	0.000379593	9.52116e-05	3.71891e-15	7.81315e-08	7.81315e-08	7.81315e-08	7.81315e-08	7.81315e-08	
0.00104379	0.00104379	0.000952185	0.00103547	0.00103547	0.00103547	0.00215423	0.00215423	0.000422368	0.000422368	0.000422368	0.000422298	0.00173186	0.00173186	0.00142081	0.000422298	0.00173194	0.000498139	9.16056e-05	0.00173186	8.88178e-15	7.03519e-08	0.000311059	0.00142081	8.32874e-05	0	1.12496e-07	1.12496e-07	1.12496e-07	1.12496e-07	1.12496e-07	
0.00258326	0.00258326	0.00252455	0.00261259	0.00261259	0.00261259	0.00531321	0.00531321	0.000401753	0.000401753	0.000401753	-2.84258e-08	0.00491146	0.00491146	0.00167643	-2.84258e-08	0.00531324	0.00573823	5.87119e-05	0.00491146	-8.88178e-15	0.000401781	0.00323503	0.00167643	8.8036e-05	0	4.04039e-06	4.04039e-06	4.04039e-06	4.04039e-06	4.04039e-06	
0.000794491	0.000794491	0.00070717	0.000792656	0.000792656	0.000792656	0.0016708	0.0016708	0.000276711	0.000276711	0.000276711	0.000276646	0.00139409	0.00139409	0.000932215	0.000276646	0.00139415	0.000360955	8.7321e-05	0.00139409	5.77316e-15	6.46289e-08	0.000461873	0.000932215	8.54863e-05	-6.04377e-15	2.47883e-07	2.47883e-07	2.47883e-07	2.47883e-07	2.47883e-07	
0.000893004	0.000893004	0.00080251	0.000905182	0.000905182	0.000905182	0.00191304	0.00191304	0.00049492	0.00049492	0.00049492	0.000494907	0.00141812	0.00141812	0.00087734	0.000494907	0.00141813	0.000609737	9.04934e-05	0.00141812	1.77636e-15	1.34517e-08	0.000540777	0.00087734	0.000102672	4.49847e-15	2.08502e-07	2.08502e-07	2.08502e-07	2.08502e-07	2.08502e-07	
0.00080853	0.00080853	0.000740508	0.000841991	0.000841991	0.000841991	0.00178546	0.00178546	0.000481375	0.000481375	0.000481375	0.000481373	0.00130409	0.00130409	0.000708115	0.000481373	0.00130409	0.000615909	6.80222e-05	0.00130409	1.22125e-14	1.35226e-09	0.000595975	0.000708115	0.000101483	0	4.26903e-07	4.26903e-07	4.26903e-07	4.26903e-07	4.26903e-07	
0.000281477	0.000281477	0.00016594	0.000248319	0.000248319	0.000248319	0.000579017	0.000579017	9.29595e-05	9.29595e-05	9.29595e-05	9.29595e-05	0.000486058	0.000486058	0.000380124	9.29595e-05	0.000486058	0.000142161	0.000115537	0.000486058	2.14828e-14	5.28886e-16	0.000105934	0.000380124	8.2379e-05	0	1.98997e-08	1.98997e-08	1.98997e-08	1.98997e-08	1.98997e-08	
0.00144507	0.00144507	0.00134911	0.00145074	0.00145074	0.00145074	0.0030031	0.0030031	0.000190203	0.000190203	0.000190203	-7.53211e-08	0.0028129	0.0028129	0.00197581	-7.53211e-08	0.00300318	0.00276873	9.59661e-05	0.0028129	2.66454e-15	0.000190279	0.000837094	0.00197581	0.000101631	0	2.39172e-06	2.39172e-06	2.39172e-06	2.39172e-06	2.39172e-06	
0.00170897	0.00170897	0.00163513	0.00172459	0.00172459	0.00172459	0.00353863	0.00353863	9.54919e-05	9.54919e-05	9.54919e-05	-7.46919e-09	0.00344313	0.00344313	0.0017294	-7.46919e-09	0.00353863	0.00143964	7.38339e-05	0.00344313	-1.5099e-14	9.54994e-05	0.00171373	0.0017294	8.94533e-05	0	2.42098e-06	2.42098e-06	2.42098e-06	2.42098e-06	2.42098e-06	
0.000623046	0.000623046	0.000546243	0.000652595	0.000652595	0.000652595	0.00141154	0.00141154	0.000494745	0.000494745	0.000494745	0.000494521	0.000916797	0.000916797	0.000477547	0.000494521	0.000917021	0.000633306	7.68031e-05	0.000916797	9.10383e-15	2.23804e-07	0.00043925	0.000477547	0.000106352	6.41421e-15	2.49147e-07	2.49147e-07	2.49147e-07	2.49147e-07	2.49147e-07	
0.000932968	0.000932968	0.000817478	0.000929768	0.000929768	0.000929768	0.00197183	0.00197183	0.000336054	0.000336054	0.000336054	0.000335964	0.00163577	0.00163577	0.000990809	0.000335964	0.00163586	0.000446087	0.00011549	0.00163577	9.76996e-15	9.00361e-08	0.000644962	0.000990809	0.00011229	0	2.27808e-07	2.27808e-07	2.27808e-07	2.27808e-07	2.27808e-07	
0.00193487	0.00193487	0.00182679	0.00195293	0.00195293	0.00195293	0.00403199	0.00403199	0.000212611	0.000212611	0.000212611	-1.55343e-08	0.00381938	0.00381938	0.0030151	-1.55343e-08	0.004032	0.00312055	0.000108086	0.00381938	1.06581e-14	0.000212627	0.000804279	0.0030151	0.000126137	6.34556e-15	3.95031e-07	3.95031e-07	3.95031e-07	3.95031e-07	3.95031e-07	
0.000604794	0.000604794	0.000467988	0.000565357	0.000565357	0.000565357	0.00122808	0.00122808	0.000284232	0.000284232	0.000284232	0.000284232	0.000943849	0.000943849	0.000760528	0.000284232	0.00094385	0.000342138	0.000136806	0.000943849	1.57652e-14	6.35788e-10	0.000183321	0.000760528	9.73682e-05	0	3.30268e-08	3.30268e-08	3.30268e-08	3.30268e-08	3.30268e-08	
0.00102211	0.00102211	0.00087554	0.000958691	0.000958691	0.000958691	0.00200053	0.00200053	0.000702802	0.000702802	0.000702802	0.000702801	0.00129773	0.00129773	0.00068423	0.000702801	0.00129773	0.000722342	0.00014657	0.00129773	5.32907e-15	1.46066e-09	0.000613501	0.00068423	8.31512e-05	0	2.11015e-07	2.11015e-07	2.11015e-07	2.11015e-07	2.11015e-07	
0.00108313	0.00108313	0.00098074	0.00108423	0.00108423	0.00108423	0.00227195	0.00227195	0.00060611	0.00060611	0.00060611	0.000606105	0.00166584	0.00166584	0.00084739	0.000606105	0.00166584	0.000710622	0.000102394	0.00166584	-2.88658e-15	4.48794e-09	0.000818447	0.00084739	0.000103489	0	1.30416e-07	1.30416e-07	1.30416e-07	1.30416e-07	1.30416e-07	
0.000555731	0.000555731	0.000468781	0.000569318	0.000569318	0.000569318	0.00123917	0.00123917	0.00022355	0.00022355	0.00022355	0.00022355	0.00101562	0.00101562	0.000535479	0.00022355	0.00101562	0.000337526	8.69499e-05	0.00101562	1.36557e-14	3.55251e-13	0.000480144	0.000535479	0.000100537	4.37986e-15	1.48238e-07	1.48238e-07	1.48238e-07	1.48238e-07	1.48238e-07	
0.00102263	0.00102263	0.000939415	0.00102104	0.00102104	0.00102104	0.00212371	0.00212371	0.00035307	0.00035307	0.00035307	0.000353069	0.00177064	0.00177064	0.00108152	0.000353069	0.00177064	0.000433035	8.32101e-05	0.00177064	-1.33227e-15	7.57013e-10	0.000689116	0.00108152	8.16259e-05	0	8.61769e-08	8.61769e-08	8.61769e-08	8.61769e-08	8.61769e-08	
0.00225609	0.00225609	0.00218059	0.00227415	0.00227415	0.00227415	0.00464187	0.00464187	0.000268694	0.000268694	0.000268694	-2.30132e-08	0.00437317	0.00437317	0.00309481	-2.30132e-08	0.00464189	0.00386998	7.54967e-05	0.00437317	1.77636e-15	0.000268717	0.00127836	0.00309481	9.35608e-05	7.43702e-15	3.66061e-06	3.66061e-06	3.66061e-06	3.66061e-06	3.66061e-06	
0.00173147	0.00173147	0.00165055	0.0017212	0.0017212	0.0017212	0.00351304	0.00351304	0.00015008	0.00015008	0.00015008	-4.70191e-08	0.00336296	0.00336296	0.000964398	-4.70191e-08	0.00351309	0.00216171	8.09175e-05	0.00336296	8.88178e-16	0.000150127	0.00239856	0.000964398	7.06472e-05	-2.64669e-15	3.91815e-07	3.91815e-07	3.91815e-07	3.91815e-07	3.91815e-07	
0.000792653	0.000792653	0.00073637	0.000826157	0.000826157	0.000826157	0.0017421	0.0017421	0.000471485	0.000471485	0.000471485	0.000471478	0.00127062	0.00127062	0.00102695	0.000471478	0.00127062	0.000594647	5.62827e-05	0.00127062	-1.11022e-15	7.14181e-09	0.000243667	0.00102695	8.97866e-05	0	2.21866e-07	2.21866e-07	2.21866e-07	2.21866e-07	2.21866e-07	
0.000866192	0.000866192	0.00081155	0.000897986	0.000897986	0.000897986	0.00188241	0.00188241	0.000494599	0.000494599	0.000494599	0.00049354	0.00138781	0.00138781	0.000841381	0.00049354	0.00138887	0.000626093	5.46425e-05	0.00138781	1.37668e-14	1.05831e-06	0.000546428	0.000841381	8.6436e-05	6.56633e-15	4.93329e-07	4.93329e-07	4.93329e-07	4.93329e-07	4.93329e-07	
0.00375514	0.00375514	0.00364747	0.00374539	0.00374539	0.00374539	0.00758869	0.00758869	0.00039189	0.00039189	0.00039189	-3.8528e-08	0.0071968	0.0071968	0.00505853	-3.8528e-08	0.00758873	0.00556905	0.00010767	0.0071968	-7.10543e-15	0.000391929	0.00213827	0.00505853	9.79179e-05	3.3081e-15	6.08267e-06	6.08267e-06	6.08267e-06	6.08267e-06	6.08267e-06	
0.000327572	0.000327572	0.000254121	0.000361586	0.000361586	0.000361586	0.000830636	0.000830636	0.000369304	0.000369304	0.000369304	0.000369304	0.000461332	0.000461332	0.000436948	0.000369304	0.000461333	0.000510236	7.34516e-05	0.000461332	-8.43769e-15	7.56255e-10	2.43844e-05	0.000436948	0.000107465	0	5.56961e-07	5.56961e-07	5.56961e-07	5.56961e-07	5.56961e-07	
0.000432683	0.000432683	0.000359368	0.000450715	0.000450715	0.000450715	0.000992776	0.000992776	0.0002649	0.0002649	0.0002649	0.0002649	0.000727876	0.000727876	0.00050785	0.0002649	0.000727876	0.00037415	7.33155e-05	0.000727876	-1.27676e-14	6.29702e-12	0.000220027	0.00050785	9.13467e-05	-3.76861e-15	1.27504e-07	1.27504e-07	1.27504e-07	1.27504e-07	1.27504e-07	
0.00104946	0.00104946	0.00097917	0.00106948	0.00106948	0.00106948	0.00222928	0.00222928	0.00077924	0.00077924	0.00077924	0.000778839	0.00145004	0.00145004	0.00114726	0.000778839	0.00145044	0.000894529	7.02909e-05	0.00145004	9.99201e-15	4.01527e-07	0.000302782	0.00114726	9.0314e-05	0	2.68607e-07	2.68607e-07	2.68607e-07	2.68607e-07	2.68607e-07	
0.000521133	0.000521133	0.000470048	0.000553258	0.000553258	0.000553258	0.00118973	0.00118973	0.000168838	0.000168838	0.000168838	0.000168838	0.00102089	0.00102089	0.000596548	0.000168838	0.00102089	0.000284122	5.10853e-05	0.00102089	-3.88578e-15	2.56483e-13	0.000424341	0.000596548	8.32104e-05	-3.73972e-15	5.12003e-08	5.12003e-08	5.12003e-08	5.12003e-08	5.12003e-08	
0.0006073	0.0006073	0.0005126	0.00060589	0.00060589	0.00060589	0.00130507	0.00130507	0.000615582	0.000615582	0.000615582	0.00061556	0.000689488	0.000689488	0.000445212	0.00061556	0.000689509	0.000707268	9.47008e-05	0.000689488	-1.77636e-15	2.15489e-08	0.000244276	0.000445212	9.32902e-05	4.54804e-15	4.73267e-07	4.73267e-07	4.73267e-07	4.73267e-07	4.73267e-07	
0.000633559	0.000633559	0.000575621	0.000662254	0.000662254	0.000662254	0.00141114	0.00141114	0.000540041	0.000540041	0.000540041	0.000540019	0.000871101	0.000871101	0.000478509	0.000540019	0.000871123	0.00065545	5.79381e-05	0.000871101	1.17684e-14	2.19205e-08	0.000392592	0.000478509	8.66331e-05	-5.29576e-15	2.03206e-07	2.03206e-07	2.03206e-07	2.03206e-07	2.03206e-07	
0.000483728	0.000483728	0.000413311	0.000512616	0.000512616	0.000512616	0.00112454	0.00112454	0.000225037	0.000225037	0.000225037	0.000225037	0.000899501	0.000899501	0.000646052	0.000225037	0.000899501	0.000353101	7.04174e-05	0.000899501	-1.69864e-14	4.69298e-11	0.000253449	0.000646052	9.93055e-05	3.97866e-15	1.30442e-07	1.30442e-07	1.30442e-07	1.30442e-07	1.30442e-07	
0.000398366	0.000398366	0.000308193	0.000403066	0.000403066	0.000403066	0.000901004	0.000901004	0.000245027	0.000245027	0.000245027	0.000245027	0.000655977	0.000655977	0.000222601	0.000245027	0.000655977	0.000344367	9.01721e-05	0.000655977	3.10862e-15	4.44644e-11	0.000433376	0.000222601	9.48724e-05	4.84837e-15	2.33234e-07	2.33234e-07	2.33234e-07	2.33234e-07	2.33234e-07	
0.000837862	0.000837862	0.000776385	0.000889805	0.000889805	0.000889805	0.00189303	0.00189303	0.000528748	0.000528748	0.000528748	0.000528709	0.00136428	0.00136428	0.000545549	0.000528709	0.00136432	0.000694492	6.1477e-05	0.00136428	6.66134e-16	3.88859e-08	0.000818733	0.000545549	0.00011342	0	1.24668e-07	1.24668e-07	1.24668e-07	1.24668e-07	1.24668e-07	
0.00105067	0.00105067	0.000968131	0.00104905	0.00104905	0.00104905	0.00217903	0.00217903	0.000519458	0.000519458	0.000519458	0.00051935	0.00165957	0.00165957	0.00135775	0.00051935	0.00165968	0.00059993	8.2543e-05	0.00165957	7.99361e-15	1.07762e-07	0.000301819	0.00135775	8.09222e-05	0	2.30542e-07	2.30542e-07	2.30542e-07	2.30542e-07	2.30542e-07	
